rhos_412,rhos_469,rhos_555,rhos_645,rhos_859,rhos_1240,rhos_2130,rhot_412,rhot_469,rhot_555,rhot_645,rhot_859,rhot_1240,rhot_2130,label
0.151637927,0.170002833,0.207983851,0.198152095,0.448958993,0.41150704,0.199423254,0.251911759,0.228180066,0.220393881,0.202573448,0.45072335,0.412074208,0.199533686,sargasso
0.103369638,0.120868951,0.16286096,0.149524257,0.463949084,0.420369118,0.179706603,0.213257894,0.185477614,0.180477276,0.15774329,0.465614438,0.420918882,0.179821387,sargasso
0.121302702,0.125677556,0.152173117,0.136923805,0.407408386,0.394788384,0.148502067,0.225286677,0.188448757,0.170724854,0.145979449,0.409317404,0.395353526,0.148624912,sargasso
0.148288578,0.156218052,0.177708372,0.171110958,0.394986689,0.385218948,0.18995361,0.245176062,0.213793591,0.192884535,0.177260786,0.396943092,0.38578704,0.190061539,sargasso
0.088597491,0.094861679,0.120085642,0.104476251,0.319961816,0.323039442,0.117489561,0.195265442,0.159283787,0.141482398,0.115604162,0.322341919,0.32365796,0.117616504,sargasso
0.082893357,0.087983854,0.121576168,0.096381091,0.415181637,0.362964988,0.101658382,0.190922275,0.153499082,0.142791316,0.108190872,0.416903466,0.363529116,0.101791129,sargasso
0.07938651,0.082908936,0.114484444,0.086810663,0.445932388,0.408190578,0.091677018,0.188297421,0.149262235,0.136609763,0.099438764,0.447502136,0.408706725,0.091813557,sargasso
0.09428817,0.09960863,0.121377133,0.107099794,0.347725481,0.352861583,0.109186783,0.199593395,0.163270086,0.142605245,0.118005782,0.34988448,0.353438169,0.109316692,sargasso
0.107738756,0.112041436,0.13374728,0.114195339,0.35203141,0.320163429,0.090255916,0.209986284,0.17381914,0.153443769,0.124519929,0.354159832,0.320786655,0.09039291,sargasso
0.170632541,0.176874056,0.194980443,0.184077293,0.369491011,0.336615562,0.151068032,0.259219378,0.229336694,0.207362324,0.188842177,0.371496111,0.337214887,0.151183471,sargasso
0.175055683,0.183474466,0.203313977,0.185806215,0.359167874,0.351842523,0.179114893,0.262628108,0.234983057,0.214713082,0.190422833,0.36124298,0.352420509,0.179221228,sargasso
0.186661512,0.195185214,0.213494569,0.207357809,0.36526984,0.384760976,0.207250625,0.271922231,0.245174065,0.223757058,0.21035251,0.367303252,0.385300159,0.207348615,sargasso
0.175774679,0.178452879,0.189777955,0.210347801,0.347275436,0.335975289,0.15882425,0.263200402,0.230637774,0.202737272,0.21311523,0.349438459,0.336574882,0.158937007,sargasso
0.101130754,0.103482857,0.121862575,0.107404888,0.304792374,0.256393373,0.082086965,0.204846337,0.166541815,0.143033504,0.118288383,0.307304859,0.257128507,0.082227021,sargasso
0.132065907,0.138594896,0.160505474,0.142669782,0.359150738,0.348351896,0.124818929,0.228519976,0.19620578,0.176843017,0.150626644,0.361213297,0.348931581,0.124942802,sargasso
0.111648902,0.116101861,0.141493708,0.123492315,0.364771932,0.295374572,0.109227344,0.212750539,0.177101463,0.16016683,0.133016005,0.366797715,0.29603526,0.109356917,sargasso
0.082974382,0.086648531,0.113618627,0.094653413,0.33743909,0.328786969,0.103397049,0.190565497,0.152108312,0.135726184,0.106547333,0.339663267,0.329393655,0.103528552,sargasso
0.095188968,0.098133765,0.130376667,0.100822859,0.439850956,0.348206252,0.095075563,0.199967608,0.161822513,0.150395364,0.112206928,0.441436619,0.348786175,0.095210239,sargasso
0.101405002,0.104236566,0.131729215,0.1045601,0.447196513,0.397325754,0.088069178,0.204795375,0.167012364,0.151595771,0.115640834,0.44875133,0.397849649,0.088206567,sargasso
0.12613523,0.132698163,0.15808785,0.143963009,0.393984169,0.384181023,0.12026614,0.223970875,0.191215903,0.174742565,0.151831225,0.395820379,0.384718597,0.120391712,sargasso
0.112719566,0.119984657,0.140700042,0.132745594,0.307941705,0.328137219,0.124694802,0.213601634,0.180414885,0.159482628,0.141523212,0.310417652,0.328746378,0.124818869,sargasso
0.093115836,0.099237464,0.120826289,0.110106036,0.283020318,0.263202965,0.106127493,0.198546216,0.162862986,0.142091662,0.120745778,0.285725504,0.263923049,0.106258295,sargasso
0.084126338,0.088912882,0.113736957,0.097695813,0.316519707,0.292643368,0.106285833,0.191616833,0.154124349,0.135885254,0.10936442,0.318922192,0.293309331,0.106416501,sargasso
0.076339826,0.081224121,0.108443432,0.088827722,0.3193371,0.286198616,0.071912818,0.18571189,0.147678375,0.131274864,0.101249762,0.321717411,0.286876172,0.072056621,sargasso
0.073501199,0.07848873,0.103978872,0.08657334,0.313894212,0.281723529,0.07650739,0.183250576,0.145189017,0.127291441,0.099137805,0.316305399,0.282405645,0.076648943,sargasso
0.066730805,0.070789911,0.101348303,0.078216225,0.354266495,0.310302794,0.069930084,0.178180084,0.138777971,0.125020385,0.091505401,0.356360286,0.310936958,0.070074327,sargasso
0.06553556,0.070145011,0.101583906,0.079375565,0.350034446,0.312033951,0.076975018,0.177308097,0.138259828,0.125236139,0.0925714,0.352160841,0.312665761,0.077116564,sargasso
0.06342373,0.066658229,0.099524267,0.069605105,0.432325959,0.361222714,0.07009542,0.175602779,0.135273501,0.123412453,0.083622895,0.433942378,0.361784518,0.070239507,sargasso
0.067242391,0.070785522,0.104579836,0.074450396,0.418994129,0.364861369,0.068277575,0.178514585,0.138740107,0.127825573,0.088054411,0.420679986,0.36541906,0.068422407,sargasso
0.077321105,0.081354283,0.110083632,0.087855279,0.403242201,0.355668306,0.079509944,0.186064541,0.147536054,0.132594869,0.100298606,0.405012012,0.356236547,0.079650216,sargasso
0.102443017,0.108073637,0.134151205,0.110527784,0.377863109,0.330942512,0.087050721,0.205380931,0.170125067,0.153666168,0.121084638,0.379792511,0.331544936,0.087188184,sargasso
0.069242328,0.077180922,0.103333473,0.094693296,0.297390759,0.31514436,0.098882847,0.180030018,0.144102067,0.126740143,0.106578432,0.299950451,0.315770924,0.099015914,sargasso
0.055134892,0.059346464,0.085064054,0.063553989,0.266195923,0.206877872,0.041736942,0.169377536,0.129188478,0.110841706,0.078103557,0.269054383,0.207715333,0.041892614,sargasso
0.068226248,0.072434023,0.100246012,0.077247508,0.331161976,0.289005011,0.065501288,0.17923063,0.140102133,0.124042153,0.090609126,0.333433598,0.289674759,0.065647185,sargasso
0.062516399,0.06801948,0.099464744,0.079207398,0.331670135,0.304477781,0.075912431,0.174938649,0.136427745,0.123373277,0.09240783,0.333939075,0.30512169,0.07605426,sargasso
0.063789219,0.06959372,0.103746869,0.080492407,0.333663195,0.300585687,0.07340093,0.175624251,0.137568399,0.127023563,0.093537875,0.335901618,0.301232696,0.073543347,sargasso
0.059931096,0.067589164,0.102874935,0.082470559,0.15180634,0.153245032,0.039555889,0.172736809,0.135911331,0.126273558,0.095353797,0.155996829,0.154214561,0.03971209,sargasso
0.061459471,0.067629889,0.097875684,0.077737324,0.144719854,0.083983108,0.029375706,0.173934028,0.135971412,0.121928111,0.091030881,0.149008796,0.085157841,0.029536275,sargasso
0.082200475,0.091219559,0.122608572,0.114325918,0.243775412,0.211811885,0.072546184,0.18977043,0.155829892,0.143540472,0.124559484,0.246857554,0.212635979,0.072689131,sargasso
0.06534186,0.070106253,0.104552507,0.077864543,0.37380141,0.326358497,0.077234834,0.176836014,0.138019964,0.127738982,0.091141701,0.375748366,0.326965421,0.077375792,sargasso
0.071512572,0.077721901,0.111791804,0.093702413,0.338865906,0.298638314,0.094625778,0.18159318,0.144453347,0.134078667,0.105648726,0.341068447,0.299289703,0.094760187,sargasso
0.069194496,0.078541748,0.110944301,0.097699367,0.262426406,0.227439076,0.068381183,0.180053785,0.145282403,0.133401021,0.109344453,0.26532504,0.228229284,0.06852603,sargasso
0.063209392,0.067821711,0.101577491,0.077503376,0.353797019,0.346631467,0.089827307,0.175204858,0.136097163,0.125142589,0.090810075,0.355884463,0.347209901,0.089963414,sargasso
0.06633763,0.073037617,0.107162453,0.088971592,0.325245321,0.318006456,0.079355188,0.177698851,0.140545785,0.130049273,0.101323366,0.327567279,0.318626851,0.079495467,sargasso
0.082504302,0.087608203,0.123009436,0.097864568,0.422353774,0.389944792,0.098579325,0.189836428,0.15268153,0.143849269,0.109442353,0.424012244,0.390471905,0.098712079,sargasso
0.129291445,0.140761524,0.173378766,0.157002628,0.424684286,0.413699061,0.154826567,0.225904599,0.197776139,0.188092664,0.163773239,0.42633158,0.414204031,0.154939637,sargasso
0.066970661,0.07307674,0.107741527,0.084429696,0.353712887,0.329612553,0.085921675,0.178012535,0.140472308,0.130511805,0.097141385,0.355801612,0.330214798,0.08605922,sargasso
0.141651645,0.152318642,0.182811365,0.178034678,0.446615905,0.424874425,0.178046808,0.235487267,0.207630306,0.19639802,0.183158964,0.448156923,0.425369859,0.178152353,sargasso
0.062877692,0.066601753,0.101738326,0.073309019,0.422131628,0.375370651,0.079935104,0.174533844,0.134808198,0.125165433,0.086908981,0.423776358,0.375909954,0.080074415,sargasso
0.073157355,0.077294342,0.108517267,0.08859314,0.35759899,0.362053901,0.093285888,0.182379976,0.143798396,0.131091863,0.10089983,0.359643459,0.362609148,0.093420155,sargasso
0.071008004,0.074913114,0.108855218,0.080274366,0.438058853,0.390551865,0.084589198,0.180659413,0.141745031,0.131363794,0.093272731,0.439624608,0.391074747,0.084726639,sargasso
0.16207993,0.172987834,0.20393917,0.182975426,0.417259127,0.379590839,0.13264361,0.251335561,0.225281164,0.21503371,0.187688544,0.418929935,0.380125493,0.132763639,sargasso
0.20711045,0.226318225,0.258642048,0.25069049,0.40402773,0.396288246,0.213040352,0.287372559,0.271765083,0.263767928,0.250437081,0.405788183,0.396805912,0.213135362,sargasso
0.092336088,0.097295523,0.130868763,0.104181178,0.461826086,0.39873603,0.144959986,0.196959525,0.160594866,0.150621548,0.115171172,0.463290006,0.399250865,0.145075798,sargasso
0.092783131,0.098762885,0.132085413,0.105320923,0.390763462,0.385011256,0.118434004,0.197343707,0.161860839,0.151699737,0.116223827,0.392586976,0.385540247,0.118559025,sargasso
0.093340188,0.098763563,0.12973775,0.110861942,0.343070477,0.357432723,0.125538811,0.197788924,0.1618727,0.149648741,0.121309608,0.345223248,0.357993871,0.125661343,sargasso
0.134151846,0.142456278,0.169158161,0.148418322,0.394801289,0.346116364,0.091964111,0.229359895,0.199012712,0.184284166,0.15582104,0.396600872,0.346691847,0.092098795,sargasso
0.153693929,0.163831845,0.18688181,0.189983383,0.33318159,0.306664467,0.12048281,0.244729891,0.217392832,0.199943736,0.19417122,0.335411549,0.307298392,0.12060713,sargasso
0.186220333,0.201565698,0.232340813,0.235285789,0.415616393,0.433504313,0.225978523,0.270456195,0.250032514,0.240267515,0.236115649,0.417296946,0.433990419,0.226069838,sargasso
0.060708325,0.063932829,0.091369592,0.074426472,0.297659636,0.258337259,0.073849685,0.172845498,0.132545725,0.116125815,0.08792755,0.300188631,0.259056985,0.073991299,sargasso
0.069618016,0.074932382,0.103820734,0.090965271,0.285164565,0.244516671,0.07183864,0.179643184,0.141787142,0.126989126,0.10306982,0.287809938,0.245264485,0.071981095,sargasso
0.08405453,0.091587022,0.127957717,0.113959931,0.236232162,0.193588704,0.058351934,0.190387785,0.155632883,0.148013845,0.12411166,0.239360079,0.194447219,0.058499373,sargasso
0.09666802,0.08652246,0.062733799,0.054028831,0.046800371,0.038711656,0.022789324,0.216658875,0.162714258,0.096841313,0.072381631,0.053629644,0.039138995,0.01927254,sargasso
0.065362684,0.059500717,0.08928933,0.064956456,0.400659233,0.321218759,0.075851388,0.242115498,0.174067169,0.132394195,0.090022378,0.403766364,0.322323531,0.076103345,sargasso
0.115807936,0.130778924,0.170507222,0.1679582,0.362195313,0.35744518,0.177291676,0.276247472,0.229265988,0.198555171,0.180265188,0.365882188,0.358434767,0.177486345,sargasso
0.115807936,0.130778924,0.170507222,0.1679582,0.362195313,0.35744518,0.177291676,0.276247472,0.229265988,0.198555171,0.180265188,0.365882188,0.358434767,0.177486345,sargasso
0.115807936,0.130778924,0.170507222,0.1679582,0.362195313,0.35744518,0.177291676,0.276247472,0.229265988,0.198555171,0.180265188,0.365882188,0.358434767,0.177486345,sargasso
0.099932022,0.108449541,0.136620671,0.122112766,0.274288505,0.19595708,0.082207978,0.265826464,0.212132573,0.170950025,0.140053242,0.279477835,0.197538987,0.082456931,sargasso
0.081226893,0.083318569,0.101725616,0.06407959,0.123707369,0.066743642,0.023784908,0.253622174,0.1929923,0.142721653,0.08941976,0.132037565,0.068938471,0.024071356,sargasso
0.097328514,0.105791621,0.137450397,0.129700303,0.293363392,0.212990195,0.094834693,0.264072478,0.210076198,0.171632364,0.146706417,0.29820925,0.214501321,0.095076121,sargasso
0.066850424,0.063382909,0.094407983,0.074892797,0.270789534,0.172136486,0.041562945,0.24361977,0.177408621,0.136693761,0.098782428,0.276048213,0.173822165,0.041837167,sargasso
0.066850424,0.063382909,0.094407983,0.074892797,0.270789534,0.172136486,0.041562945,0.24361977,0.177408621,0.136693761,0.098782428,0.276048213,0.173822165,0.041837167,sargasso
0.064205915,0.058014371,0.085994594,0.057812445,0.160077795,0.108245276,0.025578443,0.241883859,0.173318848,0.129899755,0.08389952,0.167570725,0.110226847,0.025862973,sargasso
0.07668592,0.079349101,0.113268301,0.10148339,0.328938574,0.259608388,0.087901346,0.249701977,0.189315394,0.151837841,0.12192674,0.333155513,0.260930866,0.088146023,sargasso
0.090950564,0.099880196,0.137805462,0.131023988,0.348840356,0.316987902,0.117315181,0.258942962,0.204917178,0.171718299,0.147756904,0.352724016,0.318103403,0.117541999,sargasso
0.055206336,0.051568434,0.079958387,0.055707827,0.379215002,0.334376067,0.069541484,0.234133556,0.167123571,0.124501579,0.081745133,0.382608235,0.33542797,0.069794908,sargasso
0.062832043,0.063035004,0.095020302,0.068634652,0.38988176,0.325071841,0.061071113,0.239223346,0.175911084,0.136702552,0.093023799,0.393118709,0.326153815,0.061329693,sargasso
0.055003546,0.049006026,0.075910084,0.050534599,0.367884904,0.339893878,0.061193898,0.233689755,0.164935589,0.121135734,0.077177264,0.3714405,0.340925813,0.061451774,sargasso
0.057046793,0.05177249,0.079069294,0.053800058,0.393096238,0.349194318,0.066689543,0.235074431,0.167067215,0.123699434,0.080028877,0.396279901,0.350197554,0.0669441,sargasso
0.290258139,0.311452717,0.346145183,0.355439395,0.518553674,0.461638927,0.249981105,0.397438228,0.372770369,0.344614834,0.346923172,0.5201419,0.462331653,0.250134528,sargasso
0.066367663,0.062954798,0.087565586,0.063144565,0.398039997,0.347815484,0.060968682,0.235617489,0.171538532,0.12891984,0.087160155,0.401019663,0.348781377,0.06121536,sargasso
0.055708751,0.055131417,0.078882925,0.056276489,0.388027847,0.341872483,0.060127515,0.226870015,0.164392307,0.121399231,0.080869943,0.391109526,0.342844129,0.060371704,sargasso
0.083096631,0.089546673,0.116575763,0.100794829,0.331664413,0.304218203,0.088935874,0.240225315,0.187479764,0.150985777,0.119274199,0.335386932,0.305255264,0.089153476,sargasso
0.139062032,0.149608627,0.177049756,0.171210825,0.330891818,0.276233226,0.1070676,0.279385656,0.235197052,0.201299801,0.181837514,0.334618986,0.277354628,0.107275158,sargasso
0.112080641,0.121017478,0.14898105,0.138018057,0.321856529,0.293669373,0.095107459,0.260283977,0.212304577,0.177861795,0.152281865,0.325715601,0.294736505,0.095321357,sargasso
0.112080641,0.121017478,0.14898105,0.138018057,0.321856529,0.293669373,0.095107459,0.260283977,0.212304577,0.177861795,0.152281865,0.325715601,0.294736505,0.095321357,sargasso
0.100075014,0.107269928,0.135024562,0.120381244,0.357822448,0.328686804,0.103733957,0.251823664,0.201344833,0.166237324,0.136608168,0.361174524,0.329651445,0.103943206,sargasso
0.100075014,0.107269928,0.135024562,0.120381244,0.357822448,0.328686804,0.103733957,0.251823664,0.201344833,0.166237324,0.136608168,0.361174524,0.329651445,0.103943206,sargasso
0.100075014,0.107269928,0.135024562,0.120381244,0.357822448,0.328686804,0.103733957,0.251823664,0.201344833,0.166237324,0.136608168,0.361174524,0.329651445,0.103943206,sargasso
0.0913307,0.096088305,0.124368235,0.105322026,0.384355545,0.344933033,0.092675239,0.245725542,0.192488581,0.157391354,0.123252936,0.387361109,0.345853597,0.092890389,sargasso
0.113595501,0.12270309,0.150369048,0.135726497,0.360206902,0.345898509,0.111766949,0.261128366,0.213494822,0.178971961,0.150218725,0.363524079,0.34681499,0.111971602,sargasso
0.111302897,0.120452061,0.149350375,0.131988555,0.358545035,0.341314137,0.117127843,0.259528846,0.211709261,0.178128645,0.146899194,0.361885756,0.342243195,0.117329754,sargasso
0.111302897,0.120452061,0.149350375,0.131988555,0.358545035,0.341314137,0.117127843,0.259528846,0.211709261,0.178128645,0.146899194,0.361885756,0.342243195,0.117329754,sargasso
0.129365951,0.139243022,0.169022903,0.147421896,0.394664377,0.344224632,0.104215667,0.272157133,0.226645663,0.194507107,0.160600811,0.397530049,0.345144004,0.104424104,sargasso
0.105746984,0.114175618,0.143283114,0.127420828,0.369802952,0.343627512,0.108743064,0.255452156,0.206596643,0.173017502,0.142808646,0.372983128,0.344547957,0.108949058,sargasso
0.129365951,0.139243022,0.169022903,0.147421896,0.394664377,0.344224632,0.104215667,0.272157133,0.226645663,0.194507107,0.160600811,0.397530049,0.345144004,0.104424104,sargasso
0.103833675,0.110992864,0.1385919,0.124648951,0.396134436,0.353241533,0.110470645,0.254144847,0.204087988,0.169125855,0.140353814,0.398983002,0.354137272,0.110675812,sargasso
0.107655987,0.114216127,0.140479654,0.118487515,0.419103146,0.348193914,0.080473892,0.256855637,0.20666936,0.170706093,0.1348878,0.421679229,0.349103451,0.080695093,sargasso
0.129030243,0.138416067,0.165977702,0.14732638,0.384268999,0.356818914,0.112582669,0.271745533,0.225862384,0.191931829,0.160499662,0.387262493,0.357704043,0.112786368,sargasso
0.177036181,0.192831367,0.222318888,0.20427528,0.427851081,0.373856485,0.148434296,0.306219786,0.269887209,0.239267066,0.211340785,0.430324763,0.374699205,0.148619995,sargasso
0.164542794,0.177465722,0.20646593,0.192133248,0.434321165,0.381507158,0.145650759,0.29720524,0.25740248,0.225914866,0.200483918,0.43672356,0.382331461,0.145837858,sargasso
0.192996845,0.210483193,0.240946352,0.232032359,0.44494611,0.390217751,0.161355004,0.317858666,0.284335017,0.255021363,0.236222014,0.447233558,0.391021699,0.161534488,sargasso
0.192996845,0.210483193,0.240946352,0.232032359,0.44494611,0.390217751,0.161355004,0.317858666,0.284335017,0.255021363,0.236222014,0.447233558,0.391021699,0.161534488,sargasso
0.158504501,0.171608657,0.19900395,0.186499983,0.416384935,0.357713968,0.132569432,0.292757928,0.252586663,0.219606489,0.195431352,0.418984711,0.358596087,0.132762879,sargasso
0.158504501,0.171608657,0.19900395,0.186499983,0.416384935,0.357713968,0.132569432,0.292757928,0.252586663,0.219606489,0.195431352,0.418984711,0.358596087,0.132762879,sargasso
0.158504501,0.171608657,0.19900395,0.186499983,0.416384935,0.357713968,0.132569432,0.292757928,0.252586663,0.219606489,0.195431352,0.418984711,0.358596087,0.132762879,sargasso
0.10691724,0.114678949,0.14184773,0.127979353,0.397046894,0.354417711,0.125283524,0.256107152,0.206879482,0.171793401,0.143289253,0.399879545,0.355308682,0.125480682,sargasso
0.128098071,0.138420567,0.165708348,0.151572093,0.402552754,0.376516193,0.150277719,0.27081418,0.225682482,0.191647932,0.16424866,0.405313492,0.377349854,0.150461972,sargasso
0.111597113,0.118983895,0.145905852,0.12889877,0.389439672,0.358676821,0.111861542,0.259162098,0.210145816,0.175120279,0.144076064,0.392362505,0.359555334,0.112065144,sargasso
0.111597113,0.118983895,0.145905852,0.12889877,0.389439672,0.358676821,0.111861542,0.259162098,0.210145816,0.175120279,0.144076064,0.392362505,0.359555334,0.112065144,sargasso
0.123475015,0.132627293,0.160566151,0.136277303,0.404239476,0.355873525,0.109559275,0.26756683,0.221059158,0.187361211,0.150640264,0.406982571,0.356759548,0.109764092,sargasso
0.142342955,0.154832378,0.181434214,0.170720354,0.418879777,0.365903705,0.114551432,0.281025827,0.238927692,0.204841509,0.181335568,0.421453059,0.366764665,0.114753723,sargasso
0.096215241,0.100751996,0.127168491,0.108793803,0.376725942,0.336051792,0.102661096,0.248430029,0.195689425,0.159548953,0.126234412,0.379814684,0.336991251,0.102869622,sargasso
0.096215241,0.100751996,0.127168491,0.108793803,0.376725942,0.336051792,0.102661096,0.248430029,0.195689425,0.159548953,0.126234412,0.379814684,0.336991251,0.102869622,sargasso
0.082969174,0.087831512,0.115071401,0.092029504,0.350448877,0.297959507,0.070707195,0.239118427,0.185416609,0.149482504,0.111358441,0.353878707,0.299006462,0.07093282,sargasso
0.082969174,0.087831512,0.115071401,0.092029504,0.350448877,0.297959507,0.070707195,0.239118427,0.185416609,0.149482504,0.111358441,0.353878707,0.299006462,0.07093282,sargasso
0.173486739,0.18996343,0.219109848,0.208434254,0.419071883,0.360913455,0.122445442,0.303146958,0.267217606,0.236473069,0.215023115,0.421633631,0.361784339,0.122643173,sargasso
0.173486739,0.18996343,0.219109848,0.208434254,0.419071883,0.360913455,0.122445442,0.303146958,0.267217606,0.236473069,0.215023115,0.421633631,0.361784339,0.122643173,sargasso
0.13308391,0.144554541,0.172758386,0.159570158,0.375075459,0.348640501,0.138938844,0.274189711,0.230494127,0.197522789,0.171363264,0.378175199,0.349543512,0.139128372,sargasso
0.13308391,0.144554541,0.172758386,0.159570158,0.375075459,0.348640501,0.138938844,0.274189711,0.230494127,0.197522789,0.171363264,0.378175199,0.349543512,0.139128372,sargasso
0.13308391,0.144554541,0.172758386,0.159570158,0.375075459,0.348640501,0.138938844,0.274189711,0.230494127,0.197522789,0.171363264,0.378175199,0.349543512,0.139128372,sargasso
0.092784896,0.097219735,0.124957144,0.103573054,0.364957482,0.339501679,0.100496493,0.245819613,0.192741975,0.157660961,0.121573038,0.368191808,0.340429544,0.100705758,sargasso
0.11809855,0.125281557,0.153227508,0.135069638,0.370475084,0.339719921,0.107617483,0.263353467,0.214899808,0.181147143,0.14951764,0.373629957,0.340645164,0.107822523,sargasso
0.123665437,0.132663369,0.158432752,0.143961579,0.332750261,0.319784641,0.111234233,0.26735267,0.220846504,0.185514107,0.157443196,0.336419106,0.320765495,0.111437492,sargasso
0.109810598,0.116603993,0.142138273,0.127714843,0.361484081,0.323535025,0.094569996,0.257546693,0.20799914,0.171908781,0.14298436,0.364760518,0.324505448,0.094781972,sargasso
0.123665437,0.132663369,0.158432752,0.143961579,0.332750261,0.319784641,0.111234233,0.26735267,0.220846504,0.185514107,0.157443196,0.336419106,0.320765495,0.111437492,sargasso
0.109810598,0.116603993,0.142138273,0.127714843,0.361484081,0.323535025,0.094569996,0.257546693,0.20799914,0.171908781,0.14298436,0.364760518,0.324505448,0.094781972,sargasso
0.122003801,0.13393724,0.160171241,0.146921366,0.315810412,0.327423066,0.126984045,0.265790135,0.221608877,0.186869249,0.160025686,0.319706202,0.328378618,0.127178594,sargasso
0.122003801,0.13393724,0.160171241,0.146921366,0.315810412,0.327423066,0.126984045,0.265790135,0.221608877,0.186869249,0.160025686,0.319706202,0.328378618,0.127178594,sargasso
0.122003801,0.13393724,0.160171241,0.146921366,0.315810412,0.327423066,0.126984045,0.265790135,0.221608877,0.186869249,0.160025686,0.319706202,0.328378618,0.127178594,sargasso
0.094010383,0.100881994,0.129391924,0.106868669,0.337468028,0.306539893,0.090164945,0.246095791,0.195247039,0.161200494,0.124410652,0.341057092,0.307555228,0.09037862,sargasso
0.12311516,0.140993953,0.174246803,0.151842222,0.255161464,0.277676105,0.114803948,0.26640743,0.227159023,0.198625609,0.164396107,0.259991527,0.278776199,0.115004353,sargasso
0.142884731,0.164307639,0.198541075,0.17538096,0.2673361,0.262809455,0.098050617,0.28054744,0.246001244,0.219054103,0.185415164,0.271971345,0.263957173,0.098259792,sargasso
0.142884731,0.164307639,0.198541075,0.17538096,0.2673361,0.262809455,0.098050617,0.28054744,0.246001244,0.219054103,0.185415164,0.271971345,0.263957173,0.098259792,sargasso
0.133180663,0.151974499,0.188682392,0.167130694,0.245973825,0.266976893,0.102790974,0.273633868,0.236046612,0.210767731,0.178049847,0.250960141,0.268111557,0.10299769,sargasso
0.13976191,0.158695012,0.194252744,0.17439127,0.264664084,0.2333657,0.087985776,0.278355122,0.241488785,0.21546036,0.184539586,0.269344985,0.234611779,0.088200353,sargasso
0.13976191,0.158695012,0.194252744,0.17439127,0.264664084,0.2333657,0.087985776,0.278355122,0.241488785,0.21546036,0.184539586,0.269344985,0.234611779,0.088200353,sargasso
0.13976191,0.158695012,0.194252744,0.17439127,0.264664084,0.2333657,0.087985776,0.278355122,0.241488785,0.21546036,0.184539586,0.269344985,0.234611779,0.088200353,sargasso
0.108978733,0.121117614,0.155500531,0.131789073,0.273635358,0.273895025,0.096031979,0.256519109,0.211300015,0.182968423,0.14655371,0.278174698,0.275008559,0.096242331,sargasso
0.127539441,0.148393944,0.189081758,0.141205415,0.149121106,0.152966186,0.06071138,0.269391894,0.233008981,0.211058885,0.154901251,0.155853614,0.154506892,0.060940303,sargasso
0.131988138,0.117916554,0.096931636,0.093165383,0.088162124,0.10428673,0.095124073,0.299702734,0.231148437,0.146294713,0.119420364,0.099082641,0.102390923,0.074149624,sargasso
0.055542264,0.057936449,0.077315517,0.051399589,0.235799104,0.153828189,0.042633183,0.1480207,0.114259839,0.096961133,0.063224047,0.237561479,0.154512346,0.04275839,sargasso
0.086461857,0.098470509,0.12349882,0.111358143,0.229820415,0.166668415,0.079136722,0.171000317,0.147793666,0.136688381,0.117613092,0.231653273,0.167314097,0.07924594,sargasso
0.086461857,0.098470509,0.12349882,0.111358143,0.229820415,0.166668415,0.079136722,0.171000317,0.147793666,0.136688381,0.117613092,0.231653273,0.167314097,0.07924594,sargasso
0.089081757,0.104855113,0.115909606,0.072483219,0.071739279,0.063952968,0.055469416,0.176521942,0.155007914,0.131017298,0.083161697,0.076190308,0.063134827,0.04654428,sargasso
0.125517637,0.160709202,0.157907963,0.067587234,0.060706317,0.060013983,0.053794719,0.201987341,0.199543118,0.16645734,0.078757398,0.065372989,0.059325263,0.04514835,sargasso
0.117774568,0.144137859,0.160671115,0.117459729,0.128154501,0.072031938,0.053784832,0.19465746,0.186115891,0.168940276,0.123187453,0.131421611,0.072984785,0.053905021,sargasso
0.088806987,0.099762157,0.129120067,0.105557263,0.177333549,0.117758855,0.069603831,0.17278412,0.148888528,0.141575605,0.112352222,0.179870009,0.118555769,0.069717117,sargasso
0.083459675,0.099000759,0.139713138,0.107857682,0.121084772,0.10835506,0.076080061,0.172562435,0.150321156,0.151098594,0.114984155,0.124566257,0.106090061,0.063795879,sargasso
0.080637679,0.090739876,0.135478869,0.09533821,0.07608933,0.097592354,0.061608348,0.166600719,0.141337857,0.147043422,0.103047602,0.080205761,0.098455437,0.061725024,sargasso
0.087742127,0.102883764,0.139976904,0.106962271,0.110596068,0.103421867,0.063136205,0.171934381,0.151456267,0.150942504,0.113615714,0.114137851,0.104265459,0.063252233,sargasso
0.07594195,0.086826153,0.113428444,0.091060661,0.182686955,0.136633366,0.063674517,0.163141102,0.138116464,0.128001258,0.099166863,0.185143888,0.137369677,0.063790366,sargasso
0.062800847,0.063828498,0.08966735,0.07983686,0.227551997,0.162660226,0.04689407,0.153426945,0.119135879,0.107554339,0.088982649,0.229410157,0.163317531,0.047017444,sargasso
0.066035084,0.075080588,0.093147524,0.079439446,0.140883461,0.105876289,0.064893588,0.160490066,0.131323934,0.111801215,0.089415669,0.143976673,0.103665285,0.054354224,sargasso
0.066035084,0.075080588,0.093147524,0.079439446,0.140883461,0.105876289,0.064893588,0.160490066,0.131323934,0.111801215,0.089415669,0.143976673,0.103665285,0.054354224,sargasso
0.046653882,0.045708787,0.069918446,0.057510763,0.222915068,0.173454285,0.039275784,0.141479507,0.104240403,0.0905931,0.068741687,0.224819064,0.17407839,0.039402638,sargasso
